date,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index
2021-06-13,2021-06-13,1676118.0,852.0,1316.0,17742.0,2.0,5.0,97601.399,49.612,76.632,1033.128,0.116,0.291,0.62,265.0,15.431,411.0,23.933,14112613.0,16144.0,821.786,0.94,23544.0,1.371,0.052,19.2,67.59,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-14,2021-06-14,1677160.0,1042.0,1261.429,17746.0,4.0,5.143,97662.075,60.676,73.454,1033.361,0.233,0.299,0.62,263.0,15.315,418.0,24.34,14138542.0,25929.0,823.296,1.51,22678.0,1.321,0.051,19.6,67.59,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-15,2021-06-15,1678187.0,1027.0,1161.714,17747.0,1.0,3.143,97721.878,59.803,67.647,1033.419,0.058,0.183,0.61,250.0,14.558,395.0,23.001,14162192.0,23650.0,824.673,1.377,21939.0,1.278,0.05,20.0,67.59,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-16,2021-06-16,1679262.0,1075.0,1091.143,17751.0,4.0,3.0,97784.476,62.598,63.538,1033.652,0.233,0.175,0.59,239.0,13.917,366.0,21.312,14184449.0,22257.0,825.969,1.296,21083.0,1.228,0.048,20.8,67.59,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-17,2021-06-17,1680157.0,895.0,1021.143,17754.0,3.0,2.571,97836.593,52.116,59.462,1033.827,0.175,0.15,0.58,226.0,13.16,347.0,20.206,14202388.0,17939.0,827.014,1.045,20370.0,1.186,0.047,21.3,67.59,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-18,2021-06-18,1680846.0,689.0,946.429,17755.0,1.0,2.286,97876.713,40.121,55.111,1033.885,0.058,0.133,0.58,218.0,12.694,315.0,18.343,14218773.0,16385.0,827.968,0.954,19846.0,1.156,0.045,22.2,67.59,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-19,2021-06-19,1681553.0,707.0,898.143,17758.0,3.0,2.571,97917.882,41.169,52.299,1034.059,0.175,0.15,0.61,,,,,14232678.0,13905.0,828.778,0.81,19458.0,1.133,0.045,22.2,67.59,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-20,2021-06-20,1682112.0,559.0,856.286,17758.0,0.0,2.286,97950.433,32.551,49.862,1034.059,0.0,0.133,0.62,,,,,14245963.0,13285.0,829.551,0.774,19050.0,1.109,0.043,23.3,67.59,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-21,2021-06-21,1682803.0,691.0,806.143,17759.0,1.0,1.857,97990.671,40.237,46.942,1034.118,0.058,0.108,0.64,197.0,11.471,294.0,17.12,14268692.0,22729.0,830.875,1.324,18593.0,1.083,0.041,24.4,67.59,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-22,2021-06-22,1683462.0,659.0,753.571,17762.0,3.0,2.143,98029.045,38.374,43.881,1034.292,0.175,0.125,0.63,185.0,10.773,277.0,16.13,14288917.0,20225.0,832.053,1.178,18104.0,1.054,0.039,25.6,67.59,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-23,2021-06-23,1684165.0,703.0,700.429,17766.0,4.0,2.143,98069.981,40.936,40.786,1034.525,0.233,0.125,0.63,170.0,9.899,255.0,14.849,14309346.0,20429.0,833.242,1.19,17842.0,1.039,0.037,27.0,62.04,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-24,2021-06-24,1684815.0,650.0,665.429,17768.0,2.0,2.0,98107.831,37.85,38.748,1034.642,0.116,0.116,0.65,158.0,9.2,234.0,13.626,14328392.0,19046.0,834.351,1.109,18001.0,1.048,0.035,28.6,62.04,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-25,2021-06-25,1685374.0,559.0,646.857,17773.0,5.0,2.571,98140.382,32.551,37.667,1034.933,0.291,0.15,0.68,147.0,8.56,216.0,12.578,14345738.0,17346.0,835.361,1.01,18138.0,1.056,0.033,30.3,62.04,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-26,2021-06-26,1685872.0,498.0,617.0,17773.0,0.0,2.143,98169.381,28.999,35.928,1034.933,0.0,0.125,0.75,141.0,8.211,198.0,11.53,14359331.0,13593.0,836.153,0.792,18093.0,1.054,0.032,31.2,32.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-27,2021-06-27,1686429.0,557.0,616.714,17774.0,1.0,2.286,98201.815,32.434,35.912,1034.991,0.058,0.133,0.83,141.0,8.211,204.0,11.879,14371878.0,12547.0,836.883,0.731,17988.0,1.047,0.031,32.3,32.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-28,2021-06-28,1686979.0,550.0,596.571,17774.0,0.0,2.143,98233.842,32.027,34.739,1034.991,0.0,0.125,0.9,142.0,8.269,189.0,11.006,14392954.0,21076.0,838.111,1.227,17752.0,1.034,0.031,32.3,32.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-29,2021-06-29,1687614.0,635.0,593.143,17778.0,4.0,2.286,98270.818,36.976,34.539,1035.224,0.233,0.133,1.0,127.0,7.395,182.0,10.598,14413113.0,20159.0,839.285,1.174,17742.0,1.033,0.031,32.3,32.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-06-30,2021-06-30,1688443.0,829.0,611.143,17778.0,0.0,1.714,98319.091,48.273,35.587,1035.224,0.0,0.1,1.13,128.0,7.454,168.0,9.783,14432144.0,19031.0,840.393,1.108,17543.0,1.022,0.033,30.3,32.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-01,2021-07-01,1689384.0,941.0,652.714,17781.0,3.0,1.857,98373.886,54.795,38.008,1035.399,0.175,0.108,1.31,119.0,6.929,159.0,9.259,14451635.0,19491.0,841.528,1.135,17606.0,1.025,0.036,27.8,32.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-02,2021-07-02,1690509.0,1125.0,733.571,17788.0,7.0,2.143,98439.396,65.509,42.716,1035.806,0.408,0.125,1.51,108.0,6.289,140.0,8.152,14470692.0,19057.0,842.637,1.11,17851.0,1.039,0.041,24.4,32.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-03,2021-07-03,1691726.0,1217.0,836.286,17789.0,1.0,2.286,98510.263,70.867,48.697,1035.865,0.058,0.133,1.75,102.0,5.94,128.0,7.454,14485756.0,15064.0,843.515,0.877,18061.0,1.052,0.046,21.7,32.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-04,2021-07-04,1693245.0,1519.0,973.714,17789.0,0.0,2.143,98598.715,88.452,56.7,1035.865,0.0,0.125,2.03,99.0,5.765,126.0,7.337,14503514.0,17758.0,844.549,1.034,18805.0,1.095,0.053,18.9,32.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-05,2021-07-05,1695461.0,2216.0,1211.714,17790.0,1.0,2.286,98727.754,129.039,70.559,1035.923,0.058,0.133,2.35,110.0,6.405,126.0,7.337,14535544.0,32030.0,846.414,1.865,20370.0,1.186,0.066,15.2,32.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-06,2021-07-06,1699110.0,3649.0,1642.286,17791.0,1.0,1.857,98940.238,212.484,95.631,1035.981,0.058,0.108,2.65,103.0,5.998,109.0,6.347,14573570.0,38026.0,848.628,2.214,22922.0,1.335,0.086,11.6,32.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-07,2021-07-07,1704543.0,5433.0,2300.0,17794.0,3.0,2.286,99256.605,316.367,133.93,1036.156,0.175,0.133,2.83,104.0,6.056,102.0,5.94,14617064.0,43494.0,851.161,2.533,26417.0,1.538,0.11,9.1,32.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-08,2021-07-08,1711470.0,6927.0,3155.143,17796.0,2.0,2.143,99659.968,403.364,183.726,1036.272,0.116,0.125,2.86,90.0,5.241,106.0,6.172,14667303.0,50239.0,854.086,2.925,30810.0,1.794,0.133,7.5,32.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-09,2021-07-09,1721753.0,10283.0,4463.429,17798.0,2.0,1.429,100258.754,598.786,259.908,1036.389,0.116,0.083,2.79,86.0,5.008,120.0,6.988,14719447.0,52144.0,857.123,3.036,35536.0,2.069,0.147,6.8,32.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-10,2021-07-10,1731076.0,9323.0,5621.429,17799.0,1.0,1.429,100801.638,542.884,327.339,1036.447,0.058,0.083,2.51,82.0,4.775,123.0,7.162,14766204.0,46757.0,859.845,2.723,40064.0,2.333,0.154,6.5,36.11,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-11,2021-07-11,1739517.0,8441.0,6610.286,17799.0,0.0,1.429,101293.162,491.525,384.921,1036.447,0.0,0.083,2.22,88.0,5.124,118.0,6.871,14814697.0,48493.0,862.669,2.824,44455.0,2.589,0.159,6.3,36.11,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-12,2021-07-12,1747341.0,7824.0,7411.429,17800.0,1.0,1.429,101748.759,455.596,431.572,1036.505,0.058,0.083,1.98,84.0,4.891,129.0,7.512,14876875.0,62178.0,866.29,3.621,48762.0,2.839,0.164,6.1,36.11,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-13,2021-07-13,1757776.0,10435.0,8380.857,17803.0,3.0,1.714,102356.395,607.637,488.023,1036.68,0.175,0.1,1.83,75.0,4.367,129.0,7.512,14945789.0,68914.0,870.303,4.013,53174.0,3.096,0.167,6.0,36.11,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-14,2021-07-14,1768758.0,10982.0,9173.571,17804.0,1.0,1.429,102995.884,639.489,534.183,1036.738,0.058,0.083,1.68,74.0,4.309,138.0,8.036,15017812.0,72023.0,874.497,4.194,57250.0,3.334,0.165,6.1,36.11,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-15,2021-07-15,1780058.0,11300.0,9798.286,17807.0,3.0,1.571,103653.89,658.006,570.56,1036.913,0.175,0.092,1.55,72.0,4.193,158.0,9.2,15087118.0,69306.0,878.532,4.036,59974.0,3.492,0.16,6.2,36.11,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-16,2021-07-16,1791094.0,11036.0,9905.857,17809.0,2.0,1.571,104296.523,642.633,576.824,1037.029,0.116,0.092,1.42,75.0,4.367,190.0,11.064,15147474.0,60356.0,882.047,3.515,61147.0,3.561,0.156,6.4,36.11,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-17,2021-07-17,1801234.0,10140.0,10022.571,17809.0,0.0,1.429,104886.982,590.459,583.621,1037.029,0.0,0.083,1.31,77.0,4.484,207.0,12.054,15193135.0,45661.0,884.706,2.659,60990.0,3.551,0.154,6.5,36.11,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-18,2021-07-18,1810108.0,8874.0,10084.429,17810.0,1.0,1.571,105403.72,516.739,587.223,1037.087,0.058,0.092,1.18,76.0,4.426,235.0,13.684,15233020.0,39885.0,887.028,2.323,59760.0,3.48,0.154,6.5,36.11,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-19,2021-07-19,1816820.0,6712.0,9925.571,17812.0,2.0,1.714,105794.564,390.844,577.972,1037.204,0.116,0.1,1.03,84.0,4.891,277.0,16.13,15282495.0,49475.0,889.909,2.881,57946.0,3.374,0.152,6.6,36.11,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-20,2021-07-20,1823727.0,6907.0,9421.571,17817.0,5.0,2.0,106196.763,402.199,548.624,1037.495,0.291,0.116,0.91,100.0,5.823,315.0,18.343,15328021.0,45526.0,892.56,2.651,54605.0,3.18,0.149,6.7,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-21,2021-07-21,1829968.0,6241.0,8744.286,17820.0,3.0,2.286,106560.181,363.417,509.185,1037.67,0.175,0.133,0.82,106.0,6.172,322.0,18.75,15370880.0,42859.0,895.056,2.496,50438.0,2.937,0.145,6.9,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-22,2021-07-22,1836366.0,6398.0,8044.0,17823.0,3.0,2.286,106932.74,372.56,468.407,1037.844,0.175,0.133,0.77,107.0,6.231,329.0,19.158,15408555.0,37675.0,897.25,2.194,45920.0,2.674,0.143,7.0,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-23,2021-07-23,1841635.0,5269.0,7220.143,17826.0,3.0,2.429,107239.557,306.817,420.433,1038.019,0.175,0.141,0.73,107.0,6.231,370.0,21.545,15441581.0,33026.0,899.173,1.923,42015.0,2.447,0.141,7.1,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-24,2021-07-24,1846228.0,4593.0,6427.714,17830.0,4.0,3.0,107507.011,267.453,374.29,1038.252,0.233,0.175,0.72,116.0,6.755,388.0,22.593,15468190.0,26609.0,900.722,1.549,39294.0,2.288,0.139,7.2,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-25,2021-07-25,1850079.0,3851.0,5710.143,17834.0,4.0,3.429,107731.257,224.246,332.505,1038.485,0.233,0.2,0.7,134.0,7.803,399.0,23.234,15492583.0,24393.0,902.143,1.42,37080.0,2.159,0.136,7.4,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-26,2021-07-26,1854052.0,3973.0,5318.857,17835.0,1.0,3.286,107962.607,231.35,309.72,1038.543,0.058,0.191,0.67,140.0,8.152,437.0,25.447,15524000.0,31417.0,903.972,1.829,34501.0,2.009,0.134,7.5,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-27,2021-07-27,1857513.0,3461.0,4826.571,17838.0,3.0,3.0,108164.143,201.536,281.054,1038.718,0.175,0.175,0.63,159.0,9.259,457.0,26.611,15552630.0,28630.0,905.639,1.667,32087.0,1.868,0.132,7.6,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-28,2021-07-28,1861942.0,4429.0,4567.714,17846.0,8.0,3.714,108422.047,257.903,265.981,1039.184,0.466,0.216,0.62,164.0,9.55,465.0,27.077,15579266.0,26636.0,907.19,1.551,29769.0,1.733,0.13,7.7,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-29,2021-07-29,1865346.0,3404.0,4140.0,17849.0,3.0,3.714,108620.264,198.217,241.075,1039.358,0.175,0.216,0.6,177.0,10.307,471.0,27.427,15603116.0,23850.0,908.579,1.389,27794.0,1.618,0.128,7.8,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-30,2021-07-30,1868281.0,2935.0,3806.571,17855.0,6.0,4.143,108791.171,170.907,221.659,1039.708,0.349,0.241,0.6,176.0,10.249,475.0,27.66,15625435.0,22319.0,909.879,1.3,26265.0,1.529,0.126,7.9,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-07-31,2021-07-31,1870585.0,2304.0,3479.571,17861.0,6.0,4.429,108925.334,134.163,202.618,1040.057,0.349,0.258,0.61,181.0,10.54,486.0,28.3,15643046.0,17611.0,910.904,1.025,24979.0,1.455,0.124,8.1,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-01,2021-08-01,1872679.0,2094.0,3228.571,17863.0,2.0,4.143,109047.269,121.935,188.002,1040.174,0.116,0.241,0.63,187.0,10.889,496.0,28.882,15658846.0,15800.0,911.824,0.92,23752.0,1.383,0.123,8.1,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-02,2021-08-02,1874863.0,2184.0,2973.0,17863.0,0.0,4.0,109174.445,127.176,173.12,1040.174,0.0,0.233,0.65,197.0,11.471,522.0,30.396,15680709.0,21863.0,913.097,1.273,22387.0,1.304,0.123,8.1,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-03,2021-08-03,1877680.0,2817.0,2881.0,17866.0,3.0,4.0,109338.48,164.036,167.762,1040.348,0.175,0.233,0.68,199.0,11.588,520.0,30.28,15701202.0,20493.0,914.291,1.193,21225.0,1.236,0.123,8.1,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-04,2021-08-04,1881062.0,3382.0,2731.429,17873.0,7.0,3.857,109535.416,196.936,159.053,1040.756,0.408,0.225,0.71,192.0,11.18,470.0,27.368,15720734.0,19532.0,915.428,1.137,20210.0,1.177,0.124,8.1,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-05,2021-08-05,1884012.0,2950.0,2666.571,17884.0,11.0,5.0,109707.197,171.78,155.276,1041.397,0.641,0.291,0.73,199.0,11.588,474.0,27.601,15739095.0,18361.0,916.497,1.069,19426.0,1.131,0.125,8.0,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-06,2021-08-06,1886437.0,2425.0,2593.714,17892.0,8.0,5.286,109848.406,141.209,151.034,1041.862,0.466,0.308,0.74,206.0,11.996,473.0,27.543,15756225.0,17130.0,917.495,0.997,18684.0,1.088,0.126,7.9,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-07,2021-08-07,1888755.0,2318.0,2595.714,17901.0,9.0,5.714,109983.384,134.979,151.15,1042.386,0.524,0.333,0.76,201.0,11.704,475.0,27.66,15769574.0,13349.0,918.272,0.777,18075.0,1.053,0.129,7.8,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-08,2021-08-08,1890781.0,2026.0,2586.0,17903.0,2.0,5.714,110101.36,117.975,150.584,1042.503,0.116,0.333,0.77,200.0,11.646,473.0,27.543,15782104.0,12530.0,919.002,0.73,17608.0,1.025,0.129,7.8,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-09,2021-08-09,1892942.0,2161.0,2582.714,17905.0,2.0,6.0,110227.196,125.836,150.393,1042.619,0.116,0.349,0.78,212.0,12.345,478.0,27.834,15800675.0,18571.0,920.083,1.081,17138.0,0.998,0.13,7.7,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-10,2021-08-10,1895105.0,2163.0,2489.286,17915.0,10.0,7.0,110353.149,125.953,144.953,1043.202,0.582,0.408,0.79,214.0,12.461,472.0,27.485,15817217.0,16542.0,921.046,0.963,16574.0,0.965,0.132,7.6,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-11,2021-08-11,1897712.0,2607.0,2378.571,17925.0,10.0,7.429,110504.956,151.807,138.506,1043.784,0.582,0.433,0.83,210.0,12.228,446.0,25.971,15833057.0,15840.0,921.969,0.922,16046.0,0.934,0.135,7.4,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-12,2021-08-12,1900432.0,2720.0,2345.714,17932.0,7.0,6.857,110663.343,158.387,136.592,1044.192,0.408,0.399,0.86,210.0,12.228,439.0,25.563,15848058.0,15001.0,922.842,0.874,15566.0,0.906,0.138,7.2,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-13,2021-08-13,1902775.0,2343.0,2334.0,17939.0,7.0,6.714,110799.778,136.434,135.91,1044.599,0.408,0.391,0.88,196.0,11.413,450.0,26.204,15862787.0,14729.0,923.7,0.858,15223.0,0.886,0.141,7.1,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-14,2021-08-14,1905064.0,2289.0,2329.857,17946.0,7.0,6.429,110933.068,133.29,135.669,1045.007,0.408,0.374,0.91,198.0,11.53,454.0,26.437,15875104.0,12317.0,924.417,0.717,15076.0,0.878,0.143,7.0,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-15,2021-08-15,1907313.0,2249.0,2361.714,17949.0,3.0,6.571,111064.028,130.961,137.524,1045.181,0.175,0.383,0.92,200.0,11.646,471.0,27.427,15886385.0,11281.0,925.074,0.657,14897.0,0.867,0.146,6.8,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-16,2021-08-16,1909619.0,2306.0,2382.429,17955.0,6.0,7.143,111198.308,134.28,138.73,1045.531,0.349,0.416,0.93,199.0,11.588,504.0,29.348,15905004.0,18619.0,926.158,1.084,14904.0,0.868,0.147,6.8,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-17,2021-08-17,1912438.0,2819.0,2476.143,17961.0,6.0,6.571,111362.46,164.152,144.187,1045.88,0.349,0.383,0.94,198.0,11.53,488.0,28.417,15922671.0,17667.0,927.187,1.029,15065.0,0.877,0.146,6.8,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-18,2021-08-18,1915012.0,2574.0,2471.429,17969.0,8.0,6.286,111512.346,149.886,143.913,1046.346,0.466,0.366,0.93,212.0,12.345,469.0,27.31,15938920.0,16249.0,928.133,0.946,15123.0,0.881,0.143,7.0,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-19,2021-08-19,1917274.0,2262.0,2406.0,17975.0,6.0,6.143,111644.064,131.718,140.103,1046.695,0.349,0.358,0.93,220.0,12.811,452.0,26.32,15954800.0,15880.0,929.058,0.925,15249.0,0.888,0.141,7.1,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-20,2021-08-20,1919710.0,2436.0,2419.286,17981.0,6.0,6.0,111785.913,141.85,140.877,1047.045,0.349,0.349,0.96,215.0,12.52,452.0,26.32,15971229.0,16429.0,930.015,0.957,15492.0,0.902,0.139,7.2,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-21,2021-08-21,1922163.0,2453.0,2442.714,17989.0,8.0,6.143,111928.753,142.84,142.241,1047.511,0.466,0.358,0.99,218.0,12.694,439.0,25.563,15985007.0,13778.0,930.817,0.802,15700.0,0.914,0.137,7.3,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-22,2021-08-22,1924553.0,2390.0,2462.857,17995.0,6.0,6.571,112067.924,139.171,143.414,1047.86,0.349,0.383,1.0,219.0,12.753,441.0,25.68,15997713.0,12706.0,931.557,0.74,15904.0,0.926,0.137,7.3,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-23,2021-08-23,1926990.0,2437.0,2481.571,17998.0,3.0,6.143,112209.832,141.908,144.503,1048.035,0.175,0.358,1.01,224.0,13.044,454.0,26.437,16016366.0,18653.0,932.643,1.086,15909.0,0.926,0.139,7.2,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-24,2021-08-24,1929896.0,2906.0,2494.0,18010.0,12.0,7.0,112379.051,169.218,145.227,1048.734,0.699,0.408,1.0,230.0,13.393,461.0,26.844,16034002.0,17636.0,933.67,1.027,15904.0,0.926,0.142,7.0,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-08-25,2021-08-25,1932538.0,2642.0,2503.714,18020.0,10.0,7.286,112532.896,153.845,145.793,1049.316,0.582,0.424,0.99,228.0,13.277,446.0,25.971,16052835.0,18833.0,934.767,1.097,16274.0,0.948,0.142,7.0,41.67,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
